timestamp,age,industry,job_title,job_context,annual_salary,additional_comp,currency,"If ""Other,"" please indicate the currency here: ",income_context,work_country,work_state,work_city,years_experience_total,years_experience_field,education_level,gender,race,mean_age
4/27/2021 11:45,25-34,"Business, Finance & Consulting",Supervisor,Powersports Lending,"60,000",2000.0,USD,,,United States,Florida,Bonita Springs,11 - 20 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:45,25-34,Health & Life Sciences,IT Systems Analyst,,"71,000",7000.0,EUR,,,Ireland,,Dublin,5-7 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:45,25-34,"Business, Finance & Consulting",Payroll & Benefits Specialist,,"66,189",8000.0,USD,,,USA,Michigan,Grand Rapids,8 - 10 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:46,25-34,Computing & Technology,Data Analyst,,"100,000",0.0,USD,,No cost of living increases at this company,United States,New York,NYC,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:46,55-64,"Business, Finance & Consulting",Tax Manager,,"90,000",0.0,USD,,,USA,Colorado,Louisville,5-7 years,8 - 10 years,College degree,Woman,White,59.5
4/27/2021 11:46,35-44,Government & Public Services,Consultant,,"86,000",,USD,,,United States,Massachusetts,Boston,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:46,25-34,"Business, Finance & Consulting",CPA,,"50,000",13000.0,USD,,,USA,Michigan,Holland,5-7 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:46,25-34,Computing & Technology,software engineer,,"79,000",,USD,,,United States,Nebraska,Omaha,1 year or less,1 year or less,Master's degree,Woman,White,29.5
4/27/2021 11:46,25-34,Computing & Technology,Technical Writer,,"75,000",4000.0,USD,,Bonus is variable and performance-dependent,United States,Wisconsin,Madison,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:46,35-44,Computing & Technology,Senior Editor,book publishing,"29,600",0.0,GBP,,,UK,,London,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:46,35-44,"Business, Finance & Consulting",Project Manager,Project Manager Geologist,"96,000",0.0,USD,,,USA,Colorado,Durango,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:46,25-34,Government & Public Services,Administrative Assistant II,,"30,414",,USD,,,USA,Texas,Houston,8 - 10 years,8 - 10 years,College degree,Woman,Black or African American,29.5
4/27/2021 11:46,25-34,Government & Public Services,Senior Policy Advisor,,"54,700",,GBP,,,United Kingdom,,London,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:46,25-34,Computing & Technology,Software Engineer,,"99,000",15000.0,USD,,approx 10000 bonus / approx 5000 RSUs that vary based on value and will stop after 4 years of employment,USA,North Carolina,Raleigh,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/27/2021 11:46,35-44,"Business, Finance & Consulting",Managing Director,,"625,000",,USD,,,United States,District of Columbia,"Washington, D.C.",11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,"Black or African American, Hispanic, Latino, or Spanish origin, White",39.5
4/27/2021 11:46,25-34,Health & Life Sciences,Project Coordinator,,"72,000",,USD,,,US,California,San Francisco,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:46,35-44,Computing & Technology,Senior BI Analyst,,"95,000",4000.0,USD,,,United States,Missouri,St. Louis,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:47,35-44,"Business, Finance & Consulting",Revenue Agent,IRS agent,"116,715",0.0,USD,,,USA,Iowa,Des Moines,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:47,18-24,"Business, Finance & Consulting",Research Analyst,,"53,000",2000.0,USD,,I negotiated the bonus as part of accepting the offer ,United States,Maryland,Bethesda,2 - 4 years,2 - 4 years,College degree,Woman,White,21.0
4/27/2021 11:47,35-44,Health & Life Sciences,Credentialing Specialist,Credentialer for Nursing staffing agency,"43,680",3600.0,USD,,Incentive bonus based on performance for that month. Amount provided is an average,United States,Louisiana,Lafayette,5-7 years,5-7 years,Some college,Woman,White,39.5
4/27/2021 11:47,25-34,Engineering & Industrial,Architectural Designer,,"64,272",6500.0,USD,,Bonus is approximate,USA,California,San Francisco,5-7 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:47,35-44,Government & Public Services,Environmental Scientist,,"74,000",5000.0,USD,,,United States,District of Columbia,Washington,8 - 10 years,2 - 4 years,Master's degree,Woman,White,39.5
4/27/2021 11:47,25-34,Health & Life Sciences,Program Coordinator,"Program coordinator for an outpatient therapy program, affiliated with a university","39,520",,USD,,"“Full-time” for my job is 37.5 hours, I routinely work through lunch to get to 40 hours. I am also PRN for the therapy program, but because that is hospital based, any time I am needed, I have to clock out from my university job, and then make up the hours ",United States,Kentucky,Louisville,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:47,35-44,"Business, Finance & Consulting",Senior Manager ,,"148,000",5000.0,USD,,,United States,Virginia,Arlington ,11 - 20 years,5-7 years,Master's degree,Woman,White,39.5
4/27/2021 11:47,55-64,Engineering & Industrial,Director of HR,,"149,865",22480.0,USD,,,United States,Massachusetts,Boston,31 - 40 years,31 - 40 years,Master's degree,Woman,White,59.5
4/27/2021 11:47,35-44,Computing & Technology,Project Manager,,"121,000",50000.0,USD,,Additional income includes bonus + restricted stock,USA,Texas,Austin,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
4/27/2021 11:47,55-64,Health & Life Sciences,Desktop Support,,"54,000",0.0,USD,,,United States,Illinois,Quincy,31 - 40 years,31 - 40 years,Some college,Man,White,59.5
4/27/2021 11:47,25-34,Engineering & Industrial,Development Engineer,Electrical Engineering,"92,000",0.0,USD,,,USA,Massachusetts,Andover,2 - 4 years,2 - 4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White",29.5
4/27/2021 11:47,25-34,"Business, Finance & Consulting",Director,,"175,000",15000.0,USD,,,USA,New York,New York,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/27/2021 11:47,25-34,"Business, Finance & Consulting",Associate Product Manager,,"63,000",4725.0,USD,,,United States,Ohio,Cleveland,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:48,25-34,Engineering & Industrial,Project Engineer ,,"70,000",,USD,,,United States of America ,Colorado,Denver ,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:48,45-54,"Business, Finance & Consulting",Senior Data Scientist,,"135,400",3000.0,USD,,,United States,New York,Brewster,11 - 20 years,11 - 20 years,PhD,Woman,White,49.5
4/27/2021 11:48,25-34,Health & Life Sciences,Program Manager,,"115,000",0.0,USD,,,United States,Illinois,Chicago,8 - 10 years,8 - 10 years,Master's degree,Woman,White,29.5
4/27/2021 11:48,35-44,"Business, Finance & Consulting",Senior Developer,,"63,000",7500.0,GBP,,,United Kingdom,,London,11 - 20 years,5-7 years,College degree,Woman,White,39.5
4/27/2021 11:48,45-54,Computing & Technology,managing editor,,"103,000",,USD,,,US,District of Columbia,"Washington, DC",21 - 30 years,11 - 20 years,Master's degree,Woman,White,49.5
4/27/2021 11:48,25-34,"Business, Finance & Consulting",Marketing Manager,,"62,000",3000.0,USD,,,United States,Mississippi,Starkville,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:48,35-44,Engineering & Industrial,Sourcing Manager,,"85,200",10775.0,USD,,,US,Wisconsin,Milwaukee ,21 - 30 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:48,35-44,Health & Life Sciences,Senior Data Analyst,,"96,000",5000.0,USD,,,U.S.,Utah,South Jordan,11 - 20 years,2 - 4 years,Master's degree,Woman,White,39.5
4/27/2021 11:48,25-34,Computing & Technology,Solution Consultant,"Similar to agile Product Owner, in customer specific software customization projects","50,000",5000.0,EUR,,,Germany,,Düsseldorf,5-7 years,5-7 years,Master's degree,Woman,Another option not listed here or prefer not to answer,29.5
4/27/2021 11:48,35-44,"Business, Finance & Consulting",Associate General Counsel,,"96,000",5000.0,USD,,,United States,Maine,Kennebunk,8 - 10 years,8 - 10 years,PhD,Woman,White,39.5
4/27/2021 11:48,55-64,Engineering & Industrial,Contracts Administrator,,"34,000",250.0,USD,,,US,Pennsylvania,York,31 - 40 years,1 year or less,Some college,Woman,White,59.5
4/27/2021 11:48,35-44,"Business, Finance & Consulting",Vice President ,,"116,400",40000.0,USD,,,United States,Minnesota,Minneapolis,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:48,25-34,Computing & Technology,Product Manager ,,"120,000",0.0,USD,,,USA,District of Columbia,"Washington, DC",8 - 10 years,2 - 4 years,Master's degree,Woman,Black or African American,29.5
4/27/2021 11:48,35-44,"Business, Finance & Consulting",Sr. Consultant,,"77,000",4000.0,USD,,"incorrectly classified as non-exempt due to terrible HR, should not be getting OT",United States,New York,New York,11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
4/27/2021 11:48,35-44,Health & Life Sciences,Biostatistician,Manager-level biostatistician,"199,900",45000.0,USD,,,U.S.,Pennsylvania,Philadelphia,21 - 30 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:48,25-34,Health & Life Sciences,LPN,,"63,000",,USD,,,USA,New York,Syracuse,11 - 20 years,11 - 20 years,High School,Woman,Another option not listed here or prefer not to answer,29.5
4/27/2021 11:48,25-34,Engineering & Industrial,Subsea Engineer,,"156,000",20500.0,Other,BR$,"For reference, my income is considered upper-middle class where I live (a high COL city in my country), even though the currency exchange to US dollars is very disfavorable right now due to Brazil's recent corruption scandals and poor covid response ",Brazil,,RIo de Janeiro,11 - 20 years,8 - 10 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin",29.5
4/27/2021 11:48,35-44,Computing & Technology,Sales Coordinator,,"45,000",,USD,,,Usa,Maryland,Columbia,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:48,25-34,"Business, Finance & Consulting",Project Coordinator,,"72,000",10000.0,USD,,,USA,New Jersey,Princeton,8 - 10 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:49,25-34,"Business, Finance & Consulting",Data analyst,,"79,000",0.0,USD,,,USA,District of Columbia,Washington,5-7 years,2 - 4 years,Master's degree,Man,White,29.5
4/27/2021 11:49,35-44,"Business, Finance & Consulting",Senior Manager,,"130,000",30000.0,USD,,,United States,Florida,Miami Beach,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:49,45-54,Computing & Technology,Senior Program Manager ,,"153,000",20000.0,CAD,,My income of about 20K in stock options/RSU's can be up to 50K depending on stock price etcv.,"Canada, Ottawa, ontario",,Ottawa,21 - 30 years,21 - 30 years,College degree,Woman,White,49.5
4/27/2021 11:49,25-34,Computing & Technology,Team Manager,,"74,618",0.0,USD,,,United States ,California,Berkeley ,11 - 20 years,5-7 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White",29.5
4/27/2021 11:49,25-34,Health & Life Sciences,Admin Assistant,"I created a lot of reports, pulled data, and did some low-end IT work. It wouldn't surprise me if you thought the job title didn't match up with my actual duties.","38,500",,USD,,,United States,Kansas,Wichita,8 - 10 years,8 - 10 years,Master's degree,Man,White,29.5
4/27/2021 11:49,35-44,Engineering & Industrial,Technical Writer,,"73,000",0.0,USD,,public agency ,United States,Illinois,Chicago,21 - 30 years,2 - 4 years,Master's degree,Woman,White,39.5
4/27/2021 11:49,35-44,"Business, Finance & Consulting",Trader,Equity and Option Trader,"80,000",80000.0,USD,,,USA,New York,Purchase,21 - 30 years,21 - 30 years,College degree,Man,White,39.5
4/27/2021 11:49,25-34,Engineering & Industrial,Business Development Manager,,"57,340",0.0,USD,,,USA,Virginia,Arlington,5-7 years,2 - 4 years,College degree,Woman,Black or African American,29.5
4/27/2021 11:49,25-34,"Business, Finance & Consulting",Senior Auditor,,"100,000",10000.0,USD,,,USA,Nebraska,Omaha,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:49,35-44,"Business, Finance & Consulting",Design Manager,,"46,000",1000.0,USD,,,United States,New Hampshire,Nashua,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:49,35-44,Engineering & Industrial,Senior Statistician,,"78,542",,USD,,,USA,New York,Rochester,11 - 20 years,2 - 4 years,Master's degree,Woman,White,39.5
4/27/2021 11:49,25-34,"Business, Finance & Consulting",Forensic accountant,,"51,000",3000.0,GBP,,,United Kingdom,,London,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:49,35-44,"Business, Finance & Consulting",Managing Director,,"150,000",30000.0,USD,,,USA,District of Columbia,Washington DC,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:49,25-34,Engineering & Industrial,Mechanical Engineer,,"92,500",1000.0,USD,,,United States,California,Sacramento,5-7 years,5-7 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",29.5
4/27/2021 11:50,25-34,Health & Life Sciences,Senior Internal Auditor,,"95,000",,USD,,,United States,Illinois,Chicago (suburbs),8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:50,25-34,"Business, Finance & Consulting",Director of Operations ,,"70,000",0.0,USD,,I work at a tech startup so I work for lower pay in exchange for shares ,United States,Colorado,Denver,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:50,35-44,Computing & Technology,Senior Content Editor,Editor of database-type content on a website that provides information services to professionals in a particular industry.,"50,000",1000.0,USD,,,USA,Minnesota,St. Paul,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:50,35-44,"Business, Finance & Consulting",Training Specialist,,"68,000",,USD,,,United States of America,Washington,Seattle,11 - 20 years,5-7 years,College degree,Woman,Middle Eastern or Northern African,39.5
4/27/2021 11:50,45-54,Government & Public Services,Accountant,,"82,700",,USD,,,United States,Oregon,Portland,11 - 20 years,8 - 10 years,Master's degree,Man,Native American or Alaska Native,49.5
4/27/2021 11:50,35-44,Engineering & Industrial,Architectural Technologist,,"70,000",,CAD,,,Canada,,Huntsville,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:50,35-44,Government & Public Services,Senior Research Analyst,PhD level researcher for government agency,"84,500",0.0,USD,,,United States,Minnesota,Saint Paul,8 - 10 years,8 - 10 years,PhD,Woman,White,39.5
4/27/2021 11:50,55-64,Health & Life Sciences,Administrator,Multi-clinic health care group,"104,000",0.0,USD,,,United States,Maine,Portland,31 - 40 years,31 - 40 years,Master's degree,Woman,Another option not listed here or prefer not to answer,59.5
4/27/2021 11:50,25-34,"Business, Finance & Consulting",Consultant,"fractional - work with multiple clients, usually start up type of organizations","98,000",3000.0,USD,,,United States,Texas,Austin,8 - 10 years,8 - 10 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",29.5
4/27/2021 11:50,55-64,Government & Public Services,Actuary,,"170,500",3000.0,USD,,,United States,District of Columbia,Washington,31 - 40 years,31 - 40 years,College degree,Woman,White,59.5
4/27/2021 11:50,25-34,Engineering & Industrial,Operations Engineer,,"130,000",10000.0,USD,,,United States,California,San Francisco,5-7 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:50,45-54,Government & Public Services,Librarian,,"61,032",0.0,USD,,,United States,North Dakota,Bismarck,21 - 30 years,21 - 30 years,Master's degree,Woman,White,49.5
4/27/2021 11:50,45-54,"Business, Finance & Consulting",Senior Financial Analyst,Senior Accountant or Assistant Controller,"80,000",7000.0,USD,,,United States,Wisconsin,Watertown,21 - 30 years,21 - 30 years,Master's degree,Woman,White,49.5
4/27/2021 11:50,35-44,Computing & Technology,Director,,"152,000",50000.0,USD,,Bonus is variable but 35-75k is the norm,USA,Iowa,Des Moines,11 - 20 years,8 - 10 years,College degree,Man,White,39.5
4/27/2021 11:50,45-54,Computing & Technology,Software Engineer IV,Team lead,"135,200",7000.0,USD,,,USA,Oregon,Potland,11 - 20 years,11 - 20 years,College degree,Woman,White,49.5
4/27/2021 11:50,25-34,Health & Life Sciences,Research Scientist,,"72,000",7200.0,USD,,,United States,Massachusetts,Cambridge,5-7 years,5-7 years,Master's degree,Non-binary,"Native American or Alaska Native, White",29.5
4/27/2021 11:50,35-44,"Business, Finance & Consulting",HR manager,,"57,288",10000.0,USD,,,US,Pennsylvania,Lansdale,11 - 20 years,2 - 4 years,College degree,Woman,White,39.5
4/27/2021 11:50,25-34,Engineering & Industrial,Project Engineer,I worked in R&D (not manufacturing) and manage small to medium projects,"92,000",5000.0,USD,,,USA,New Jersey,Edison,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,29.5
